MTCD_number,group,D2D_first_request_RAO,D2D_initate_request_RAO,nRequest_D2D,RA_first_RAO,RA_initate_RAO,RA_success_RAO,nTransmit_RA,Preamble_number,MTCD_RA_status 
8518,14,547,547,1,557,557,557,1,41,D2D_RA
8519,11,169,179,2,177,186,186,2,31,D2D_RA
8520,3,705,714,2,712,721,721,2,8,D2D_RA
8521,10,220,234,3,232,240,240,2,30,D2D_RA
8522,13,662,666,2,674,674,674,1,37,D2D_RA
8523,14,288,288,1,296,296,296,1,41,D2D_RA
8524,9,268,272,2,280,280,280,1,27,D2D_RA
8525,10,306,306,1,315,315,315,1,29,D2D_RA
8526,15,145,154,2,152,161,161,2,43,D2D_RA
8527,3,530,530,1,539,539,539,1,8,D2D_RA
8528,10,300,315,3,313,325,325,2,28,D2D_RA
8529,12,97,97,1,104,104,104,1,34,D2D_RA
8530,7,511,515,2,522,522,522,1,21,D2D_RA
8531,1,296,330,5,304,339,339,4,2,D2D_RA
8532,12,395,395,1,404,404,404,1,35,D2D_RA
8533,9,657,657,1,665,665,665,1,26,D2D_RA
8534,11,267,267,1,276,276,276,1,33,D2D_RA
8535,6,770,770,1,776,776,776,1,17,D2D_RA
8536,6,555,555,1,565,565,565,1,16,D2D_RA
8537,14,380,384,2,393,393,393,1,40,D2D_RA
8538,5,314,328,3,322,337,337,2,14,D2D_RA
8539,15,580,584,2,592,592,592,1,43,D2D_RA
8540,6,419,427,3,434,434,434,1,18,D2D_RA
8541,14,342,346,2,353,353,353,1,42,D2D_RA
8542,5,667,667,1,674,674,674,1,13,D2D_RA
8543,1,395,395,1,404,404,404,1,1,D2D_RA
8544,13,488,488,1,497,497,497,1,37,D2D_RA
8545,14,412,416,2,425,425,425,1,42,D2D_RA
8546,13,700,704,2,712,712,712,1,38,D2D_RA
8547,3,235,235,1,243,243,243,1,8,D2D_RA
8548,14,534,538,2,547,547,547,1,40,D2D_RA
8549,8,276,280,2,289,289,289,1,24,D2D_RA
8550,4,384,395,2,393,406,406,2,10,D2D_RA
8551,2,648,648,1,656,656,656,1,4,D2D_RA
8552,3,400,400,1,409,409,409,1,7,D2D_RA
8553,9,446,450,2,460,460,460,1,25,D2D_RA
8554,4,408,408,1,416,416,416,1,12,D2D_RA
8555,12,327,370,7,339,379,379,4,36,D2D_RA
8556,8,662,666,2,673,673,673,1,24,D2D_RA
8557,3,639,643,2,650,650,650,1,7,D2D_RA
8558,12,542,546,2,553,553,553,1,36,D2D_RA
8559,5,324,368,7,337,378,378,4,13,D2D_RA
8560,13,299,299,1,306,306,306,1,39,D2D_RA
8561,11,307,307,1,317,317,317,1,32,D2D_RA
8562,14,434,434,1,443,443,443,1,42,D2D_RA
8563,4,209,219,2,217,226,226,2,11,D2D_RA
8564,8,348,352,2,360,360,360,1,24,D2D_RA
8565,11,434,449,3,443,457,457,2,32,D2D_RA
8566,2,480,514,5,488,522,522,4,4,D2D_RA
8567,7,228,232,2,240,240,240,1,20,D2D_RA
8568,1,507,530,4,514,538,538,3,3,D2D_RA
8569,1,530,530,1,539,539,539,1,1,D2D_RA
8570,1,464,480,3,474,488,488,2,3,D2D_RA
8571,11,350,354,2,363,363,363,1,33,D2D_RA
8572,4,172,176,2,184,184,184,1,10,D2D_RA
8573,15,371,371,1,383,383,383,1,43,D2D_RA
8574,11,601,610,2,608,617,617,2,32,D2D_RA
8575,5,340,344,2,352,352,352,1,15,D2D_RA
8576,3,176,176,1,184,184,184,1,7,D2D_RA
8577,9,427,441,3,435,448,448,2,27,D2D_RA
8578,2,246,250,2,257,257,257,1,6,D2D_RA
8579,12,687,691,2,698,698,698,1,35,D2D_RA
8580,2,608,608,1,616,616,616,1,5,D2D_RA
8581,10,595,608,3,602,617,617,2,30,D2D_RA
8582,12,237,250,3,248,257,257,2,34,D2D_RA
8583,13,419,443,4,427,452,452,3,39,D2D_RA
8584,9,515,529,3,523,537,537,2,25,D2D_RA
8585,16,804,808,2,816,816,816,1,46,D2D_RA
8586,5,666,675,2,673,680,680,2,15,D2D_RA
8587,6,675,675,1,684,684,684,1,17,D2D_RA
8588,5,343,347,2,356,356,356,1,13,D2D_RA
8589,11,351,355,2,365,365,365,1,31,D2D_RA
8590,10,476,480,2,489,489,489,1,29,D2D_RA
8591,11,873,873,1,880,880,880,1,31,D2D_RA
8592,7,527,531,2,539,539,539,1,19,D2D_RA
8593,2,297,297,1,305,305,305,1,5,D2D_RA
8594,16,522,522,1,529,529,529,1,47,D2D_RA
8595,4,557,561,2,570,570,570,1,11,D2D_RA
8596,3,336,336,1,346,346,346,1,7,D2D_RA
8597,14,757,761,2,768,768,768,1,42,D2D_RA
8598,11,437,441,2,449,449,449,1,33,D2D_RA
8599,12,214,218,2,226,226,226,1,35,D2D_RA
8600,2,393,393,1,402,402,402,1,4,D2D_RA
8601,12,354,354,1,363,363,363,1,36,D2D_RA
8602,7,615,619,2,626,626,626,1,21,D2D_RA
8603,3,354,369,3,363,378,378,2,9,D2D_RA
8604,1,520,520,1,529,529,529,1,1,D2D_RA
8605,15,191,195,2,202,202,202,1,44,D2D_RA
8606,3,520,530,2,528,539,539,2,9,D2D_RA
8607,13,241,241,1,249,249,249,1,38,D2D_RA
8608,16,385,400,3,394,410,410,2,48,D2D_RA
8609,12,387,387,1,396,396,396,1,36,D2D_RA
8610,16,226,235,2,233,244,244,2,48,D2D_RA
8611,2,275,275,1,283,283,283,1,4,D2D_RA
8612,4,490,490,1,499,499,499,1,10,D2D_RA
8613,13,572,576,2,584,584,584,1,39,D2D_RA
8614,6,393,393,1,402,402,402,1,16,D2D_RA
8615,12,454,458,2,469,469,469,1,34,D2D_RA
8616,5,443,443,1,452,452,452,1,14,D2D_RA
8617,15,549,553,2,561,561,561,1,44,D2D_RA
8618,16,55,59,2,64,64,64,1,46,D2D_RA
8619,12,424,435,2,433,447,447,2,34,D2D_RA
8620,16,564,568,2,577,577,577,1,47,D2D_RA
8621,4,619,643,4,626,649,649,3,12,D2D_RA
8622,11,601,601,1,609,609,609,1,31,D2D_RA
8623,5,183,187,2,194,194,194,1,13,D2D_RA
8624,6,244,248,2,257,257,257,1,17,D2D_RA
8625,1,667,667,1,673,673,673,1,3,D2D_RA
8626,11,493,497,2,505,505,505,1,33,D2D_RA
8627,15,313,313,1,321,321,321,1,45,D2D_RA
8628,12,290,290,1,300,300,300,1,35,D2D_RA
8629,1,746,746,1,753,753,753,1,3,D2D_RA
8630,6,527,531,2,541,541,541,1,17,D2D_RA
8631,5,600,611,2,609,618,618,2,14,D2D_RA
8632,9,294,298,2,306,306,306,1,26,D2D_RA
8633,16,702,706,2,712,712,712,1,48,D2D_RA
8634,7,222,226,2,234,234,234,1,19,D2D_RA
8635,8,440,440,1,449,449,449,1,23,D2D_RA
8636,11,630,634,2,643,643,643,1,32,D2D_RA
8637,16,577,587,2,585,594,594,2,46,D2D_RA
8638,13,673,682,2,680,689,689,2,38,D2D_RA
8639,10,394,419,4,402,429,429,3,30,D2D_RA
8640,3,419,419,1,428,428,428,1,9,D2D_RA
8641,8,383,387,2,395,395,395,1,23,D2D_RA
8642,9,443,467,4,451,477,477,3,25,D2D_RA
8643,3,357,387,5,370,398,398,3,8,D2D_RA
8644,4,295,299,2,307,307,307,1,10,D2D_RA
8645,16,213,217,2,225,225,225,1,47,D2D_RA
8646,3,330,330,1,339,339,339,1,8,D2D_RA
8647,16,300,304,2,312,312,312,1,47,D2D_RA
8648,7,402,402,1,411,411,411,1,19,D2D_RA
8649,6,491,491,1,501,501,501,1,18,D2D_RA
8650,5,213,226,3,224,233,233,2,15,D2D_RA
8651,15,174,178,2,184,184,184,1,45,D2D_RA
8652,10,687,691,2,697,697,697,1,29,D2D_RA
8653,13,772,776,2,784,784,784,1,37,D2D_RA
8654,14,82,82,1,88,88,88,1,41,D2D_RA
8655,4,340,344,2,353,353,353,1,12,D2D_RA
8656,12,506,506,1,516,516,516,1,35,D2D_RA
8657,9,501,505,2,514,514,514,1,26,D2D_RA
8658,1,334,338,2,346,346,346,1,1,D2D_RA
8659,7,314,314,1,323,323,323,1,20,D2D_RA
8660,3,395,395,1,404,404,404,1,7,D2D_RA
8661,4,560,560,1,568,568,568,1,12,D2D_RA
8662,4,375,379,2,388,388,388,1,11,D2D_RA
8663,3,500,504,2,514,514,514,1,7,D2D_RA
8664,7,555,555,1,563,563,563,1,19,D2D_RA
8665,11,413,442,5,426,451,451,3,33,D2D_RA
8666,2,117,121,2,128,128,128,1,6,D2D_RA
8667,9,207,211,2,218,218,218,1,26,D2D_RA
8668,4,448,448,1,457,457,457,1,10,D2D_RA
8669,1,360,360,1,369,369,369,1,1,D2D_RA
8670,9,350,370,4,364,380,380,2,25,D2D_RA
8671,11,287,304,4,298,313,313,2,32,D2D_RA
8672,12,459,459,1,470,470,470,1,36,D2D_RA
8673,12,255,282,5,266,289,289,3,34,D2D_RA
8674,12,473,473,1,480,480,480,1,35,D2D_RA
8675,1,289,299,2,297,309,309,2,2,D2D_RA
8676,2,307,307,1,317,317,317,1,5,D2D_RA
8677,3,334,338,2,348,348,348,1,7,D2D_RA
8678,2,314,323,2,321,329,329,2,5,D2D_RA
8679,8,278,282,2,291,291,291,1,23,D2D_RA
8680,16,350,354,2,362,362,362,1,46,D2D_RA
8681,6,816,816,1,824,824,824,1,17,D2D_RA
8682,5,172,176,2,186,186,186,1,13,D2D_RA
8683,14,176,176,1,184,184,184,1,40,D2D_RA
8684,2,123,123,1,130,130,130,1,4,D2D_RA
8685,6,631,635,2,643,643,643,1,16,D2D_RA
8686,4,331,345,3,339,355,355,2,10,D2D_RA
8687,7,140,144,2,152,152,152,1,19,D2D_RA
8688,9,569,569,1,577,577,577,1,25,D2D_RA
8689,8,403,403,1,413,413,413,1,24,D2D_RA
8690,1,260,264,2,272,272,272,1,2,D2D_RA
8691,11,625,625,1,633,633,633,1,31,D2D_RA
8692,9,592,592,1,600,600,600,1,27,D2D_RA
8693,7,217,227,2,225,235,235,2,20,D2D_RA
8694,4,372,376,2,384,384,384,1,12,D2D_RA
8695,5,437,441,2,449,449,449,1,15,D2D_RA
8696,11,231,235,2,243,243,243,1,31,D2D_RA
8697,15,462,480,4,474,489,489,2,43,D2D_RA
8698,7,477,481,2,490,490,490,1,19,D2D_RA
8699,6,576,576,1,584,584,584,1,18,D2D_RA
8700,11,303,307,2,317,317,317,1,33,D2D_RA
8701,3,280,304,4,288,312,312,3,8,D2D_RA
8702,7,386,386,1,395,395,395,1,21,D2D_RA
8703,16,157,161,2,169,169,169,1,46,D2D_RA
8704,11,408,418,2,416,427,427,2,32,D2D_RA
8705,7,656,666,2,664,673,673,2,21,D2D_RA
8706,9,95,99,2,104,104,104,1,25,D2D_RA
8707,11,245,249,2,257,257,257,1,32,D2D_RA
8708,15,597,601,2,608,608,608,1,45,D2D_RA
8709,7,372,376,2,385,385,385,1,20,D2D_RA
8710,3,357,361,2,370,370,370,1,8,D2D_RA
8711,4,476,480,2,489,489,489,1,10,D2D_RA
8712,15,497,497,1,506,506,506,1,45,D2D_RA
8713,14,472,472,1,481,481,481,1,41,D2D_RA
