MTCD_number,group,D2D_first_request_RAO,D2D_initate_request_RAO,nRequest_D2D,RA_first_RAO,RA_initate_RAO,RA_success_RAO,nTransmit_RA,Preamble_number,Power_level,MTCD_status,D2D_request_allocation_index 
7860,7,471,475,2,483,483,483,1,7,0,Success,3
7861,1,408,408,1,417,417,417,1,1,1,Success,5
7862,26,409,409,1,422,422,422,1,26,0,Success,1
7863,43,160,160,1,174,174,174,1,43,0,Success,1
7864,42,546,546,1,558,558,558,1,42,0,Success,1
7865,15,346,362,3,356,370,370,2,15,0,Success,2
7866,7,308,312,2,321,321,321,1,7,0,Success,1
7867,44,494,498,2,509,509,509,1,44,1,Success,6
7868,39,361,361,1,373,373,373,1,39,1,Success,6
7869,26,278,282,2,295,295,295,1,26,2,Success,8
7870,26,345,345,1,356,356,356,1,26,1,Success,7
7871,5,291,291,1,299,299,299,1,5,2,Success,11
7872,4,432,432,1,441,441,441,1,4,0,Success,1
7873,15,634,634,1,642,642,642,1,15,0,Success,2
7874,23,399,403,2,410,410,410,1,23,2,Success,10
7875,26,574,578,2,588,588,588,1,26,1,Success,7
7876,34,251,251,1,259,259,259,1,34,0,Success,4
7877,35,360,360,1,375,375,375,1,35,0,Success,0
7878,36,504,504,1,519,519,519,1,36,0,Success,0
7879,38,489,489,1,503,503,503,1,38,0,Success,0
7880,13,199,203,2,210,210,210,1,13,0,Success,2
7881,7,354,354,1,361,361,361,1,7,2,Success,9
7882,40,575,579,2,588,588,588,1,40,0,Success,3
7883,23,631,635,2,643,643,643,1,23,0,Success,3
7884,8,210,210,1,218,218,218,1,8,0,Success,2
7885,27,619,619,1,630,630,630,1,27,2,Success,9
7886,25,678,682,2,691,691,691,1,25,0,Success,3
7887,2,293,297,2,305,305,305,1,2,2,Success,9
7888,27,256,256,1,271,271,271,1,27,0,Success,0
7889,12,430,434,2,442,442,442,1,12,1,Success,6
7890,36,533,537,2,550,550,550,1,36,0,Success,1
7891,29,111,115,2,124,124,124,1,29,0,Success,3
7892,4,324,328,2,338,338,338,1,4,0,Success,2
7893,42,535,539,2,546,546,546,1,42,0,Success,5
7894,39,497,514,3,508,524,524,2,39,0,Success,3
7895,42,683,683,1,693,693,693,1,42,0,Success,2
7896,27,455,459,2,466,466,466,1,27,0,Success,13
7897,2,657,657,1,664,664,664,1,2,0,Success,0
7898,22,533,537,2,547,547,547,1,22,0,Success,3
7899,4,401,401,1,408,408,408,1,4,1,Success,4
7900,3,329,329,1,338,338,338,1,3,0,Success,2
7901,19,577,577,1,584,584,584,1,19,1,Success,4
7902,19,714,714,1,722,722,722,1,19,0,Success,2
7903,33,244,248,2,263,263,263,1,33,0,Success,0
7904,34,527,531,2,542,542,542,1,34,2,Success,9
7905,31,292,296,2,309,309,309,1,31,0,Success,2
7906,3,293,297,2,307,307,307,1,3,1,Success,7
7907,5,444,448,2,457,457,457,1,5,0,Success,1
7908,3,588,592,2,601,601,601,1,3,0,Success,1
7909,37,536,536,1,551,551,551,1,37,0,Success,0
7910,3,613,617,2,624,624,624,1,3,2,Success,8
7911,30,468,472,2,487,487,487,1,30,0,Success,0
7912,3,344,344,1,352,352,352,1,3,0,Success,0
7913,5,434,434,1,442,442,442,1,5,2,Success,10
7914,9,595,608,3,602,616,616,2,9,0,Success,0
7915,10,470,474,2,483,483,483,1,10,0,Success,3
7916,4,301,305,2,313,313,313,1,4,0,Success,1
7917,40,617,617,1,630,630,630,1,40,0,Success,1
7918,12,165,169,2,177,177,177,1,12,0,Success,1
7919,5,68,72,2,82,82,82,1,5,0,Success,2
7920,1,342,346,2,354,354,354,1,1,1,Success,6
7921,38,413,417,2,431,431,431,1,38,1,Success,4
7922,23,277,281,2,289,289,289,1,23,1,Success,5
7923,48,289,289,1,300,300,300,1,48,0,Success,3
7924,29,616,616,1,630,630,630,1,29,0,Success,1
7925,31,446,450,2,463,463,463,1,31,2,Success,8
7926,24,547,561,3,555,568,568,2,24,0,Success,0
7927,20,139,139,1,146,146,146,1,20,1,Success,6
7928,24,471,475,2,481,481,481,1,24,1,Success,5
7929,30,628,632,2,647,647,647,1,30,0,Success,0
7930,28,614,618,2,630,630,630,1,28,2,Success,9
7931,4,372,376,2,386,386,386,1,4,0,Success,2
7932,24,371,387,3,381,392,392,2,24,2,Success,8
7933,43,343,347,2,358,358,358,1,43,2,Success,9
7934,4,337,337,1,347,347,347,1,4,0,Success,3
7935,24,432,432,1,440,440,440,1,24,0,Success,0
7936,26,218,218,1,228,228,228,1,26,1,Success,7
7937,41,298,298,1,309,309,309,1,41,0,Success,2
7938,14,229,233,2,243,243,243,1,14,0,Success,3
7939,32,765,769,2,782,782,782,1,32,0,Success,1
7940,26,445,449,2,462,462,462,1,26,2,Success,9
7941,31,406,410,2,423,423,423,1,31,1,Success,4
7942,29,474,474,1,483,483,483,1,29,0,Success,12
7943,32,374,378,2,389,389,389,1,32,1,Success,6
7944,26,246,250,2,261,261,261,1,26,2,Success,10
7945,33,468,472,2,487,487,487,1,33,0,Success,0
7946,30,270,274,2,285,285,285,1,30,2,Success,10
7947,41,138,138,1,149,149,149,1,41,0,Success,2
7948,2,732,736,2,744,744,744,1,2,0,Success,0
7949,33,296,296,1,311,311,311,1,33,0,Success,0
7950,29,617,617,1,630,630,630,1,29,1,Success,5
7951,1,328,328,1,339,339,339,1,1,0,Success,3
7952,1,445,449,2,457,457,457,1,1,2,Success,9
7953,15,291,291,1,296,296,296,1,15,1,Success,4
7954,11,409,409,1,417,417,417,1,11,0,Success,1
7955,37,563,563,1,570,570,570,1,37,0,Success,13
7956,41,496,496,1,511,511,511,1,41,0,Success,0
7957,4,724,728,2,736,736,736,1,4,0,Success,0
7958,13,153,153,1,160,160,160,1,13,0,Success,0
7959,17,556,560,2,568,568,568,1,17,0,Success,0
7960,47,200,200,1,214,214,214,1,47,0,Success,1
7961,14,517,521,2,530,530,530,1,14,0,Success,2
7962,4,459,459,1,468,468,468,1,4,1,Success,16
7963,1,669,673,2,680,680,680,1,1,0,Success,0
7964,28,451,451,1,456,456,456,1,28,1,Success,19
7965,28,336,336,1,350,350,350,1,28,0,Success,1
7966,4,365,369,2,378,378,378,1,4,1,Success,6
7967,28,717,721,2,735,735,735,1,28,0,Success,0
7968,12,252,256,2,265,265,265,1,12,0,Success,1
7969,15,711,715,2,721,721,721,1,15,0,Success,1
7970,32,307,307,1,316,316,316,1,32,0,Success,3
7971,47,671,675,2,684,684,684,1,47,0,Success,3
7972,22,196,200,2,208,208,208,1,22,0,Success,0
7973,50,584,584,1,599,599,599,1,50,0,Success,0
7974,22,506,506,1,515,515,515,1,22,1,Success,7
7975,39,274,274,1,286,286,286,1,39,1,Success,5
7976,2,349,353,2,362,362,362,1,2,0,Success,2
7977,4,401,401,1,409,409,409,1,4,1,Success,5
7978,12,436,440,2,448,448,448,1,12,0,Success,0
7979,1,521,521,1,531,531,531,1,1,1,Success,7
7980,41,656,656,1,671,671,671,1,41,0,Success,0
7981,21,280,280,1,288,288,288,1,21,0,Success,0
7982,34,121,121,1,135,135,135,1,34,0,Success,0
7983,24,201,201,1,210,210,210,1,24,0,Success,2
7984,14,289,289,1,299,299,299,1,14,0,Success,3
7985,4,571,571,1,580,580,580,1,4,0,Success,12
7986,50,564,568,2,581,581,581,1,50,0,Success,2
7987,32,147,147,1,154,154,154,1,32,0,Success,5
7988,21,511,515,2,521,521,521,1,21,2,Success,9
7989,26,321,321,1,335,335,335,1,26,2,Success,8
7990,1,506,506,1,516,516,516,1,1,0,Success,12
7991,40,147,147,1,156,156,156,1,40,0,Success,3
7992,8,358,362,2,369,369,369,1,8,0,Success,1
7993,4,536,536,1,545,545,545,1,4,0,Success,1
7994,44,235,235,1,244,244,244,1,44,1,Success,7
7995,39,455,459,2,469,469,469,1,39,1,Success,6
7996,30,305,305,1,317,317,317,1,30,0,Success,2
7997,4,477,481,2,489,489,489,1,4,1,Success,5
7998,18,565,569,2,576,576,576,1,18,1,Success,4
7999,30,519,523,2,533,533,533,1,30,2,Success,10
8000,11,320,320,1,328,328,328,1,11,0,Success,0
8001,13,294,298,2,304,304,304,1,13,2,Success,8
8002,25,151,155,2,161,161,161,1,25,0,Success,1
8003,8,354,354,1,361,361,361,1,8,1,Success,5
8004,27,502,506,2,516,516,516,1,27,2,Success,11
8005,33,324,328,2,341,341,341,1,33,0,Success,2
8006,34,421,425,2,436,436,436,1,34,0,Success,3
8007,9,607,611,2,619,619,619,1,9,1,Success,7
8008,2,537,537,1,544,544,544,1,2,1,Success,4
8009,28,680,680,1,695,695,695,1,28,0,Success,0
8010,3,499,499,1,508,508,508,1,3,1,Success,16
8011,26,295,299,2,305,305,305,1,26,0,Success,14
8012,5,322,322,1,332,332,332,1,5,0,Success,12
8013,23,337,337,1,347,347,347,1,23,0,Success,3
8014,8,245,249,2,256,256,256,1,8,1,Success,4
8015,48,779,779,1,790,790,790,1,48,0,Success,1
8016,19,618,618,1,624,624,624,1,19,1,Success,4
8017,28,35,35,1,46,46,46,1,28,0,Success,1
8018,43,494,498,2,508,508,508,1,43,1,Success,7
8019,30,502,506,2,516,516,516,1,30,2,Success,11
8020,4,377,377,1,387,387,387,1,4,1,Success,7
8021,26,368,368,1,383,383,383,1,26,0,Success,0
8022,43,405,409,2,422,422,422,1,43,1,Success,5
8023,43,445,449,2,462,462,462,1,43,0,Success,1
8024,22,548,552,2,560,560,560,1,22,0,Success,0
8025,4,275,275,1,280,280,280,1,4,2,Success,8
8026,39,150,154,2,163,163,163,1,39,0,Success,4
8027,14,237,241,2,249,249,249,1,14,0,Success,1
8028,3,424,424,1,432,432,432,1,3,1,Success,4
8029,42,406,410,2,420,420,420,1,42,0,Success,3
8030,40,693,697,2,711,711,711,1,40,0,Success,0
8031,49,521,521,1,532,532,532,1,49,0,Success,3
8032,26,729,729,1,743,743,743,1,26,0,Success,0
8033,3,112,112,1,120,120,120,1,3,0,Success,0
8034,12,252,256,2,266,266,266,1,12,0,Success,2
8035,30,424,424,1,439,439,439,1,30,0,Success,0
8036,2,12,16,2,24,24,24,1,2,0,Success,0
8037,26,775,779,2,789,789,789,1,26,0,Success,2
8038,37,355,355,1,367,367,367,1,37,2,Success,8
8039,50,540,544,2,559,559,559,1,50,0,Success,0
8040,49,222,226,2,238,238,238,1,49,0,Success,1
8041,8,504,504,1,512,512,512,1,8,0,Success,0
8042,29,532,536,2,549,549,549,1,29,0,Success,2
8043,30,431,435,2,440,440,440,1,30,1,Success,19
8044,13,711,715,2,723,723,723,1,13,0,Success,3
8045,1,441,441,1,448,448,448,1,1,2,Success,8
8046,29,460,464,2,479,479,479,1,29,0,Success,0
8047,41,265,265,1,277,277,277,1,41,0,Success,2
8048,3,631,635,2,644,644,644,1,3,0,Success,4
8049,19,530,530,1,538,538,538,1,19,0,Success,2
8050,27,723,723,1,734,734,734,1,27,0,Success,1
8051,10,350,368,3,366,377,377,2,10,0,Success,1
8052,9,633,633,1,640,640,640,1,9,0,Success,0
8053,22,387,387,1,392,392,392,1,22,2,Success,8
8054,13,197,201,2,208,208,208,1,13,0,Success,0
8055,20,451,451,1,457,457,457,1,20,2,Success,9
8056,23,463,467,2,475,475,475,1,23,1,Success,7
8057,20,329,329,1,337,337,337,1,20,1,Success,5
8058,45,164,168,2,182,182,182,1,45,0,Success,1
8059,45,446,450,2,461,461,461,1,45,1,Success,6
8060,30,589,593,2,607,607,607,1,30,1,Success,4
8061,35,456,456,1,470,470,470,1,35,0,Success,1
8062,3,174,178,2,186,186,186,1,3,2,Success,10
8063,2,442,442,1,450,450,450,1,2,2,Success,10
8064,46,492,496,2,510,510,510,1,46,0,Success,1
8065,9,126,130,2,137,137,137,1,9,0,Success,1
8066,40,479,483,2,494,494,494,1,40,2,Success,9
8067,4,503,507,2,513,513,513,1,4,1,Success,5
8068,10,370,370,1,377,377,377,1,10,1,Success,5
8069,27,279,283,2,288,288,288,1,27,0,Success,15
8070,36,325,329,2,343,343,343,1,36,0,Success,0
8071,1,125,129,2,138,138,138,1,1,0,Success,2
8072,28,395,395,1,402,402,402,1,28,0,Success,13
8073,49,333,337,2,350,350,350,1,49,0,Success,1
8074,20,225,225,1,232,232,232,1,20,1,Success,4
8075,6,423,427,2,432,432,432,1,6,2,Success,8
8076,43,200,200,1,213,213,213,1,43,0,Success,2
8077,42,291,291,1,300,300,300,1,42,1,Success,7
8078,28,369,369,1,381,381,381,1,28,1,Success,6
8079,34,505,505,1,517,517,517,1,34,0,Success,2
8080,5,582,586,2,594,594,594,1,5,1,Success,6
8081,37,481,481,1,493,493,493,1,37,0,Success,2
8082,2,576,576,1,585,585,585,1,2,0,Success,1
8083,5,125,129,2,139,139,139,1,5,0,Success,3
8084,41,464,464,1,477,477,477,1,41,0,Success,2
8085,24,107,107,1,112,112,112,1,24,0,Success,0
8086,2,822,826,2,833,833,833,1,2,0,Success,1
8087,30,131,131,1,138,138,138,1,30,0,Success,5
8088,20,319,323,2,329,329,329,1,20,2,Success,9
8089,48,190,194,2,206,206,206,1,48,0,Success,1
8090,48,295,299,2,306,306,306,1,48,0,Success,5
8091,24,614,632,4,626,641,641,2,24,0,Success,1
8092,46,280,280,1,295,295,295,1,46,0,Success,0
8093,30,36,40,2,55,55,55,1,30,0,Success,0
8094,27,274,274,1,284,284,284,1,27,1,Success,7
8095,26,407,411,2,419,419,419,1,26,0,Success,12
8096,30,659,659,1,668,668,668,1,30,1,Success,7
8097,48,703,707,2,715,715,715,1,48,0,Success,4
8098,7,490,490,1,498,498,498,1,7,1,Success,6
8099,40,328,328,1,343,343,343,1,40,0,Success,0
8100,28,500,504,2,519,519,519,1,28,0,Success,0
8101,7,618,618,1,627,627,627,1,7,0,Success,3
8102,5,231,235,2,245,245,245,1,5,0,Success,13
8103,36,427,427,1,434,434,434,1,36,0,Success,5
8104,30,464,464,1,479,479,479,1,30,0,Success,0
8105,15,370,370,1,382,382,382,1,15,0,Success,6
8106,42,476,480,2,494,494,494,1,42,0,Success,1
8107,44,344,344,1,359,359,359,1,44,0,Success,0
8108,23,471,475,2,483,483,483,1,23,1,Success,7
8109,1,275,275,1,282,282,282,1,1,1,Success,6
8110,41,418,418,1,430,430,430,1,41,1,Success,5
8111,45,747,747,1,755,755,755,1,45,0,Success,4
8112,29,264,264,1,279,279,279,1,29,0,Success,0
8113,35,346,346,1,359,359,359,1,35,2,Success,8
8114,9,451,451,1,457,457,457,1,9,2,Success,9
8115,25,549,553,2,562,562,562,1,25,0,Success,2
8116,8,503,507,2,514,514,514,1,8,2,Success,10
8117,43,251,251,1,261,261,261,1,43,0,Success,2
8118,42,354,354,1,366,366,366,1,42,0,Success,1
8119,42,457,457,1,467,467,467,1,42,0,Success,4
8120,24,318,322,2,328,328,328,1,24,1,Success,4
8121,42,425,425,1,436,436,436,1,42,0,Success,3
8122,6,729,729,1,737,737,737,1,6,0,Success,1
8123,42,289,289,1,302,302,302,1,42,0,Success,1
8124,38,342,346,2,359,359,359,1,38,1,Success,4
8125,23,296,296,1,304,304,304,1,23,0,Success,0
8126,30,222,226,2,236,236,236,1,30,1,Success,7
8127,10,361,361,1,369,369,369,1,10,0,Success,1
8128,35,306,306,1,319,319,319,1,35,1,Success,4
8129,3,323,323,1,333,333,333,1,3,1,Success,17
8130,32,568,568,1,582,582,582,1,32,0,Success,1
8131,36,184,184,1,199,199,199,1,36,0,Success,0
8132,13,225,225,1,233,233,233,1,13,0,Success,1
8133,29,170,170,1,180,180,180,1,29,1,Success,7
8134,21,413,417,2,424,424,424,1,21,0,Success,0
8135,17,477,481,2,490,490,490,1,17,0,Success,2
8136,33,418,418,1,429,429,429,1,33,1,Success,6
8137,1,330,330,1,339,339,339,1,1,2,Success,11
8138,1,226,226,1,232,232,232,1,1,2,Success,8
8139,13,338,338,1,347,347,347,1,13,0,Success,3
8140,34,585,585,1,598,598,598,1,34,1,Success,5
8141,29,494,498,2,511,511,511,1,29,1,Success,4
8142,11,449,449,1,457,457,457,1,11,0,Success,1
8143,2,325,329,2,336,336,336,1,2,1,Success,4
8144,28,485,489,2,501,501,501,1,28,0,Success,2
8145,12,378,378,1,387,387,387,1,12,1,Success,7
8146,6,729,729,1,738,738,738,1,6,0,Success,2
8147,48,528,528,1,542,542,542,1,48,0,Success,1
8148,49,521,521,1,535,535,535,1,49,1,Success,4
8149,34,326,330,2,343,343,343,1,34,1,Success,4
8150,27,272,272,1,286,286,286,1,27,0,Success,1
8151,20,394,394,1,404,404,404,1,20,0,Success,4
8152,44,138,138,1,149,149,149,1,44,0,Success,2
8153,46,395,395,1,406,406,406,1,46,2,Success,9
8154,21,582,586,2,592,592,592,1,21,1,Success,4
8155,49,214,218,2,228,228,228,1,49,0,Success,3
8156,39,310,314,2,324,324,324,1,39,0,Success,3
8157,39,272,272,1,287,287,287,1,39,0,Success,0
8158,37,369,369,1,382,382,382,1,37,0,Success,1
8159,3,594,594,1,603,603,603,1,3,2,Success,11
8160,28,350,354,2,365,365,365,1,28,2,Success,10
8161,33,474,474,1,486,486,486,1,33,2,Success,9
8162,23,618,618,1,626,626,626,1,23,0,Success,2
8163,50,564,568,2,580,580,580,1,50,0,Success,3
8164,4,523,523,1,533,533,533,1,4,1,Success,17
8165,39,424,424,1,437,437,437,1,39,0,Success,2
8166,5,531,531,1,540,540,540,1,5,0,Success,12
8167,21,384,384,1,393,393,393,1,21,0,Success,1
8168,21,232,232,1,240,240,240,1,21,0,Success,0
8169,26,374,378,2,384,384,384,1,26,0,Success,15
8170,45,754,754,1,767,767,767,1,45,0,Success,0
8171,15,692,696,2,705,705,705,1,15,0,Success,1
8172,29,459,459,1,469,469,469,1,29,2,Success,10
8173,20,230,234,2,244,244,244,1,20,0,Success,4
8174,3,144,144,1,152,152,152,1,3,0,Success,0
8175,16,458,458,1,464,464,464,1,16,2,Success,8
8176,7,529,529,1,536,536,536,1,7,1,Success,4
8177,9,295,299,2,307,307,307,1,9,0,Success,3
8178,1,683,683,1,691,691,691,1,1,0,Success,3
8179,50,319,323,2,330,330,330,1,50,0,Success,5
8180,13,608,608,1,617,617,617,1,13,0,Success,1
8181,6,293,297,2,305,305,305,1,6,1,Success,5
8182,47,323,323,1,334,334,334,1,47,2,Success,9
8183,24,454,458,2,466,466,466,1,24,1,Success,6
8184,39,118,122,2,133,133,133,1,39,0,Success,2
8185,46,514,514,1,525,525,525,1,46,2,Success,10
8186,4,517,521,2,528,528,528,1,4,1,Success,4
8187,5,101,105,2,113,113,113,1,5,0,Success,1
8188,37,514,514,1,524,524,524,1,37,0,Success,3
8189,40,255,259,2,271,271,271,1,40,2,Success,8
8190,41,346,346,1,357,357,357,1,41,1,Success,6
8191,12,831,835,2,840,840,840,1,12,0,Success,0
8192,22,569,569,1,578,578,578,1,22,1,Success,6
8193,14,292,296,2,304,304,304,1,14,0,Success,0
8194,44,731,731,1,740,740,740,1,44,0,Success,3
8195,26,332,336,2,350,350,350,1,26,0,Success,1
8196,18,560,560,1,569,569,569,1,18,0,Success,1
8197,26,262,266,2,278,278,278,1,26,1,Success,5
8198,36,906,906,1,919,919,919,1,36,0,Success,0
8199,28,518,522,2,534,534,534,1,28,2,Success,9
8200,21,439,443,2,451,451,451,1,21,0,Success,3
8201,38,665,665,1,678,678,678,1,38,0,Success,1
8202,15,497,497,1,507,507,507,1,15,0,Success,3
8203,32,545,545,1,558,558,558,1,32,0,Success,1
8204,23,348,352,2,360,360,360,1,23,0,Success,0
8205,28,524,528,2,543,543,543,1,28,0,Success,0
8206,7,260,264,2,274,274,274,1,7,0,Success,2
8207,9,330,330,1,339,339,339,1,9,1,Success,7
8208,41,177,177,1,189,189,189,1,41,0,Success,2
8209,1,261,265,2,274,274,274,1,1,0,Success,2
8210,46,522,522,1,534,534,534,1,46,1,Success,5
8211,33,111,115,2,127,127,127,1,33,0,Success,0
8212,47,549,553,2,565,565,565,1,47,0,Success,2
8213,18,279,297,4,291,305,305,2,18,0,Success,1
8214,44,270,274,2,284,284,284,1,44,0,Success,3
8215,36,430,434,2,444,444,444,1,36,1,Success,7
8216,34,567,571,2,580,580,580,1,34,1,Success,7
8217,12,676,680,2,689,689,689,1,12,0,Success,1
8218,15,593,610,3,604,621,621,2,15,0,Success,5
8219,41,483,483,1,493,493,493,1,41,2,Success,10
8220,11,548,552,2,560,560,560,1,11,0,Success,0
8221,45,637,641,2,654,654,654,1,45,0,Success,1
8222,9,216,216,1,225,225,225,1,9,0,Success,1
8223,10,569,569,1,578,578,578,1,10,0,Success,2
8224,28,260,264,2,279,279,279,1,28,0,Success,0
8225,14,415,435,4,429,442,442,2,14,2,Success,10
8226,7,410,410,1,419,419,419,1,7,0,Success,3
8227,19,611,611,1,618,618,618,1,19,0,Success,2
8228,27,302,306,2,318,318,318,1,27,2,Success,9
8229,3,446,450,2,462,462,462,1,3,0,Success,14
8230,37,318,322,2,332,332,332,1,37,1,Success,7
8231,25,599,617,4,611,625,625,2,25,0,Success,1
8232,17,530,530,1,541,541,541,1,17,0,Success,5
8233,46,715,715,1,725,725,725,1,46,0,Success,2
8234,13,106,106,1,112,112,112,1,13,0,Success,0
8235,25,440,440,1,448,448,448,1,25,0,Success,0
8236,37,166,170,2,181,181,181,1,37,0,Success,2
8237,15,545,545,1,552,552,552,1,15,1,Success,4
8238,33,65,65,1,79,79,79,1,33,0,Success,0
8239,22,530,530,1,541,541,541,1,22,0,Success,5
8240,17,368,368,1,378,378,378,1,17,0,Success,2
8241,12,410,410,1,419,419,419,1,12,0,Success,3
8242,49,598,602,2,613,613,613,1,49,0,Success,2
8243,23,460,464,2,472,472,472,1,23,0,Success,0
8244,8,488,488,1,496,496,496,1,8,0,Success,0
8245,2,635,635,1,645,645,645,1,2,0,Success,5
8246,30,298,298,1,307,307,307,1,30,0,Success,12
8247,28,436,440,2,454,454,454,1,28,0,Success,1
8248,40,607,611,2,623,623,623,1,40,1,Success,4
8249,19,533,537,2,545,545,545,1,19,0,Success,1
8250,22,490,490,1,496,496,496,1,22,1,Success,4
8251,1,575,579,2,584,584,584,1,1,2,Success,8
8252,10,247,251,2,259,259,259,1,10,0,Success,3
8253,35,369,369,1,381,381,381,1,35,0,Success,2
8254,42,482,499,3,493,509,509,2,42,2,Success,10
8255,3,516,520,2,529,529,529,1,3,0,Success,1
8256,24,308,312,2,320,320,320,1,24,0,Success,0
8257,14,443,457,3,451,465,465,2,14,0,Success,1
8258,48,186,186,1,197,197,197,1,48,0,Success,2
8259,14,461,465,2,474,474,474,1,14,0,Success,2
8260,18,504,504,1,512,512,512,1,18,0,Success,0
8261,2,389,393,2,401,401,401,1,2,1,Success,5
8262,50,332,336,2,350,350,350,1,50,0,Success,1
8263,26,641,641,1,652,652,652,1,26,0,Success,3
8264,4,545,545,1,555,555,555,1,4,0,Success,3
8265,3,459,459,1,471,471,471,1,3,0,Success,15
8266,6,255,259,2,265,265,265,1,6,1,Success,5
8267,26,296,296,1,310,310,310,1,26,0,Success,1
8268,35,265,265,1,278,278,278,1,35,0,Success,1
8269,31,169,169,1,182,182,182,1,31,0,Success,1
8270,16,324,328,2,337,337,337,1,16,0,Success,1
8271,48,480,480,1,495,495,495,1,48,0,Success,0
8272,10,352,352,1,360,360,360,1,10,0,Success,0
8273,46,304,304,1,319,319,319,1,46,0,Success,0
8274,28,186,186,1,199,199,199,1,28,1,Success,4
8275,46,588,592,2,607,607,607,1,46,0,Success,0
8276,1,291,291,1,302,302,302,1,1,0,Success,14
8277,38,286,290,2,300,300,300,1,38,1,Success,7
8278,19,456,456,1,465,465,465,1,19,0,Success,1
8279,1,417,417,1,426,426,426,1,1,1,Success,6
8280,30,575,579,2,588,588,588,1,30,2,Success,11
8281,20,474,490,3,484,499,499,2,20,2,Success,11
8282,36,683,683,1,692,692,692,1,36,0,Success,3
8283,37,423,427,2,439,439,439,1,37,2,Success,8
8284,37,266,266,1,276,276,276,1,37,1,Success,7
8285,12,306,306,1,315,315,315,1,12,0,Success,3
8286,16,443,443,1,451,451,451,1,16,2,Success,11
8287,33,671,675,2,683,683,683,1,33,0,Success,4
8288,5,549,553,2,560,560,560,1,5,2,Success,8
8289,49,427,427,1,439,439,439,1,49,2,Success,8
8290,39,532,536,2,551,551,551,1,39,0,Success,0
8291,39,765,769,2,782,782,782,1,39,0,Success,1
8292,24,777,777,1,785,785,785,1,24,0,Success,1
8293,26,183,187,2,196,196,196,1,26,1,Success,7
8294,10,465,465,1,475,475,475,1,10,0,Success,3
8295,27,454,458,2,470,470,470,1,27,2,Success,9
8296,43,530,530,1,540,540,540,1,43,0,Success,3
8297,9,559,563,2,570,570,570,1,9,1,Success,6
8298,44,430,434,2,447,447,447,1,44,1,Success,4
8299,34,728,728,1,743,743,743,1,34,0,Success,0
8300,13,555,555,1,566,566,566,1,13,0,Success,6
8301,18,676,680,2,689,689,689,1,18,0,Success,1
8302,36,499,499,1,510,510,510,1,36,0,Success,1
8303,2,442,442,1,451,451,451,1,2,2,Success,11
8304,27,530,530,1,543,543,543,1,27,2,Success,8
8305,2,472,472,1,482,482,482,1,2,0,Success,2
8306,1,458,458,1,465,465,465,1,1,2,Success,9
8307,39,517,521,2,535,535,535,1,39,0,Success,0
8308,49,605,609,2,623,623,623,1,49,0,Success,0
8309,1,559,563,2,572,572,572,1,1,2,Success,20
8310,50,160,160,1,175,175,175,1,50,0,Success,0
8311,28,723,723,1,732,732,732,1,28,0,Success,3
8312,32,296,296,1,309,309,309,1,32,0,Success,2
8313,14,808,808,1,816,816,816,1,14,0,Success,0
8314,31,509,513,2,524,524,524,1,31,0,Success,3
8315,39,707,707,1,716,716,716,1,39,0,Success,3
8316,29,474,474,1,482,482,482,1,29,0,Success,13
8317,11,384,384,1,392,392,392,1,11,0,Success,0
8318,35,353,353,1,367,367,367,1,35,1,Success,4
8319,30,303,307,2,313,313,313,1,30,1,Success,18
8320,24,351,355,2,363,363,363,1,24,1,Success,7
8321,24,373,377,2,386,386,386,1,24,0,Success,2
8322,45,469,473,2,485,485,485,1,45,0,Success,2
8323,28,458,458,1,467,467,467,1,28,0,Success,12
8324,24,539,539,1,545,545,545,1,24,2,Success,9
8325,28,232,232,1,245,245,245,1,28,0,Success,2
8326,4,372,376,2,387,387,387,1,4,0,Success,3
8327,1,309,313,2,320,320,320,1,1,2,Success,8
8328,17,561,561,1,568,568,568,1,17,1,Success,4
8329,16,349,353,2,363,363,363,1,16,0,Success,3
8330,30,529,529,1,541,541,541,1,30,1,Success,6
