initateRA,firstRA,successRA,retranmission
774,756,-1,10
655,637,-1,10
443,425,-1,10
307,289,-1,10
467,449,-1,10
297,279,-1,10
400,382,-1,10
487,469,-1,10
306,288,-1,10
594,576,-1,10
338,320,-1,10
246,228,-1,10
413,395,-1,10
541,523,-1,10
608,590,-1,10
251,233,-1,10
671,653,-1,10
531,513,-1,10
671,653,-1,10
144,126,-1,10
311,293,-1,10
394,376,-1,10
590,572,-1,10
568,550,-1,10
185,167,-1,10
468,450,-1,10
859,841,-1,10
499,481,-1,10
363,345,-1,10
512,494,-1,10
782,764,-1,10
693,675,-1,10
181,163,-1,10
202,184,-1,10
792,774,-1,10
598,580,-1,10
303,285,-1,10
478,460,-1,10
152,134,-1,10
266,248,-1,10
554,536,-1,10
384,366,-1,10
384,366,-1,10
748,730,-1,10
404,386,-1,10
376,358,-1,10
335,317,-1,10
306,288,-1,10
774,756,-1,10
453,435,-1,10
521,503,-1,10
82,78,87,2
483,465,-1,10
706,688,-1,10
401,383,-1,10
604,586,-1,10
401,383,-1,10
463,445,-1,10
696,678,-1,10
779,761,-1,10
543,525,-1,10
321,303,-1,10
379,361,-1,10
723,705,-1,10
285,267,-1,10
260,242,-1,10
634,616,-1,10
261,243,-1,10
399,381,-1,10
466,448,-1,10
358,340,-1,10
232,214,-1,10
597,579,-1,10
178,160,-1,10
617,599,-1,10
193,175,-1,10
441,423,-1,10
553,535,-1,10
617,599,-1,10
693,675,-1,10
206,188,-1,10
669,651,-1,10
151,133,-1,10
632,614,-1,10
412,394,-1,10
534,516,-1,10
751,733,-1,10
304,286,-1,10
445,427,-1,10
586,568,-1,10
607,589,-1,10
361,343,-1,10
238,220,-1,10
329,311,-1,10
603,585,-1,10
327,309,-1,10
349,331,-1,10
463,445,-1,10
88,82,93,3
683,665,-1,10
530,512,-1,10
547,529,-1,10
654,636,-1,10
148,130,-1,10
736,718,-1,10
459,441,-1,10
501,483,-1,10
519,501,-1,10
408,390,-1,10
557,539,-1,10
551,533,-1,10
427,409,-1,10
472,454,-1,10
138,120,-1,10
398,380,-1,10
460,442,-1,10
109,91,-1,10
365,347,-1,10
541,523,-1,10
350,332,-1,10
562,544,-1,10
342,324,-1,10
555,537,-1,10
640,622,-1,10
445,427,-1,10
314,296,-1,10
616,598,-1,10
407,389,-1,10
239,221,-1,10
373,355,-1,10
391,373,-1,10
430,412,-1,10
648,630,-1,10
581,563,-1,10
556,538,-1,10
686,668,-1,10
422,404,-1,10
305,287,-1,10
