MTCD_number,group,D2D_first_request_RAO,D2D_initate_request_RAO,nRequest_D2D,RA_first_RAO,RA_initate_RAO,RA_success_RAO,nTransmit_RA,Preamble_number,MTCD_RA_status 
3155,13,694,698,2,705,705,710,1,39,D2D_RA,
3156,14,436,450,3,448,458,463,2,41,D2D_RA,
3157,14,515,523,2,521,531,536,2,41,D2D_RA,
3158,4,482,482,1,491,491,496,1,11,D2D_RA,
3159,1,320,320,1,329,329,334,1,1,D2D_RA,
3160,2,179,179,1,187,187,192,1,5,D2D_RA,
3161,10,225,234,2,232,241,246,2,29,D2D_RA,
3162,2,265,275,2,273,285,290,2,5,D2D_RA,
3163,1,130,130,1,138,138,143,1,2,D2D_RA,
3164,5,57,57,1,64,64,69,1,13,D2D_RA,
3165,3,124,128,2,136,136,141,1,8,D2D_RA,
3166,3,293,297,2,305,305,310,1,9,D2D_RA,
3167,3,480,480,1,488,488,493,1,7,D2D_RA,
3168,6,741,745,2,752,752,757,1,17,D2D_RA,
3169,1,329,339,2,337,348,353,2,1,D2D_RA,
3170,11,527,531,2,538,538,543,1,33,D2D_RA,
3171,2,558,562,2,571,571,576,1,4,D2D_RA,
3172,1,685,689,2,696,696,701,1,1,D2D_RA,
3173,14,280,304,4,288,312,317,3,40,D2D_RA,
3174,2,390,458,10,403,467,472,6,6,D2D_RA,
3175,13,513,523,2,521,530,535,2,37,D2D_RA,
3176,2,564,568,2,576,576,581,1,5,D2D_RA,
3177,12,364,378,3,376,385,390,2,36,D2D_RA,
3178,10,188,192,2,200,200,205,1,30,D2D_RA,
3179,12,136,136,1,144,144,149,1,34,D2D_RA,
3180,1,417,417,1,426,426,431,1,1,D2D_RA,
3181,2,443,443,1,454,454,459,1,4,D2D_RA,
3182,2,474,474,1,482,482,487,1,6,D2D_RA,
3183,12,394,394,1,402,402,407,1,36,D2D_RA,
3184,7,791,795,2,800,800,805,1,19,D2D_RA,
3185,2,690,690,1,698,698,703,1,4,D2D_RA,
3186,8,364,368,2,376,376,381,1,22,D2D_RA,
3187,3,491,491,1,501,501,506,1,8,D2D_RA,
3188,1,414,418,2,429,429,434,1,2,D2D_RA,
3189,1,245,249,2,257,257,262,1,1,D2D_RA,
3190,10,796,800,2,808,808,813,1,29,D2D_RA,
3191,2,308,322,3,320,330,335,2,5,D2D_RA,
3192,3,509,513,2,523,523,528,1,9,D2D_RA,
3193,3,724,728,2,736,736,741,1,9,D2D_RA,
3194,12,438,467,5,451,475,480,3,35,D2D_RA,
3195,2,324,328,2,336,336,341,1,5,D2D_RA,
3196,2,336,336,1,344,344,349,1,5,D2D_RA,
3197,2,281,291,2,289,301,306,2,6,D2D_RA,
3198,16,546,546,1,553,553,558,1,48,D2D_RA,
3199,16,152,170,3,160,177,182,3,47,D2D_RA,
3200,13,498,512,3,506,520,525,2,37,D2D_RA,
3201,14,125,138,3,136,144,149,2,41,D2D_RA,
3202,9,415,419,2,424,424,429,1,27,D2D_RA,
3203,12,618,618,1,625,625,630,1,34,D2D_RA,
3204,7,286,298,3,296,306,311,2,19,D2D_RA,
3205,2,859,859,1,864,864,869,1,4,D2D_RA,
3206,8,219,219,1,225,225,230,1,24,D2D_RA,
3207,8,332,346,3,344,353,358,2,22,D2D_RA,
3208,7,459,459,1,467,467,472,1,21,D2D_RA,
3209,11,382,386,2,393,393,398,1,31,D2D_RA,
3210,2,334,338,2,347,347,352,1,5,D2D_RA,
3211,13,326,360,6,337,368,373,4,37,D2D_RA,
3212,3,341,345,2,353,353,358,1,9,D2D_RA,
3213,1,884,888,2,896,896,901,1,1,D2D_RA,
3214,7,462,499,6,474,506,511,4,20,D2D_RA,
3215,8,369,369,1,378,378,383,1,22,D2D_RA,
3216,11,191,195,2,202,202,207,1,33,D2D_RA,
3217,15,254,258,2,265,265,270,1,44,D2D_RA,
3218,3,361,371,2,369,383,388,2,8,D2D_RA,
3219,2,163,170,2,168,178,183,2,6,D2D_RA,
3220,4,592,592,1,600,600,605,1,10,D2D_RA,
3221,3,211,211,1,218,218,223,1,9,D2D_RA,
3222,10,647,658,3,656,665,670,2,29,D2D_RA,
3223,13,414,418,2,427,427,432,1,37,D2D_RA,
3224,15,694,698,2,705,705,710,1,44,D2D_RA,
3225,3,317,321,2,329,329,334,1,7,D2D_RA,
3226,2,360,370,2,368,380,385,2,6,D2D_RA,
3227,5,713,713,1,720,720,725,1,14,D2D_RA,
3228,6,909,913,2,920,920,925,1,16,D2D_RA,
3229,15,534,552,4,546,560,565,2,43,D2D_RA,
3230,7,287,291,2,298,298,303,1,20,D2D_RA,
3231,12,610,610,1,618,618,623,1,34,D2D_RA,
3232,1,164,168,2,176,176,181,1,1,D2D_RA,
3233,14,588,627,6,600,633,638,5,42,D2D_RA,
3234,6,447,451,2,460,460,465,1,17,D2D_RA,
3235,1,360,360,1,368,368,373,1,3,D2D_RA,
3236,8,438,442,2,450,450,455,1,22,D2D_RA,
3237,10,592,602,2,600,609,614,2,29,D2D_RA,
3238,12,384,384,1,392,392,397,1,35,D2D_RA,
3239,14,610,619,2,617,626,631,2,40,D2D_RA,
3240,7,596,610,3,608,617,622,2,20,D2D_RA,
3241,1,733,737,2,744,744,749,1,2,D2D_RA,
3242,11,574,578,2,585,585,590,1,32,D2D_RA,
3243,13,419,419,1,427,427,432,1,39,D2D_RA,
3244,14,402,402,1,411,411,416,1,41,D2D_RA,
3245,9,224,234,2,232,242,247,2,25,D2D_RA,
3246,5,711,715,2,722,722,727,1,14,D2D_RA,
3247,1,237,250,3,248,258,263,2,3,D2D_RA,
3248,4,856,856,1,864,864,869,1,10,D2D_RA,
3249,8,307,307,1,314,314,319,1,23,D2D_RA,
3250,3,518,522,2,531,531,536,1,9,D2D_RA,
3251,11,313,347,5,321,354,359,4,32,D2D_RA,
3252,3,357,361,2,370,370,375,1,7,D2D_RA,
3253,7,319,323,2,332,332,337,1,20,D2D_RA,
3254,15,187,195,2,193,200,205,2,45,D2D_RA,
3255,1,617,626,2,624,633,638,2,3,D2D_RA,
3256,9,64,64,1,72,72,77,1,25,D2D_RA,
3257,3,535,539,2,549,549,554,1,9,D2D_RA,
3258,2,579,579,1,590,590,595,1,4,D2D_RA,
3259,14,507,507,1,517,517,522,1,40,D2D_RA,
3260,5,426,426,1,435,435,440,1,13,D2D_RA,
3261,11,661,683,4,672,690,695,3,31,D2D_RA,
3262,9,210,210,1,217,217,222,1,26,D2D_RA,
3263,6,426,426,1,434,434,439,1,16,D2D_RA,
3264,14,787,787,1,792,792,797,1,42,D2D_RA,
3265,4,604,626,4,616,632,637,3,11,D2D_RA,
3266,2,475,475,1,485,485,490,1,4,D2D_RA,
3267,8,517,521,2,529,529,534,1,24,D2D_RA,
3268,11,708,712,2,720,720,725,1,31,D2D_RA,
3269,16,505,505,1,513,513,518,1,46,D2D_RA,
3270,6,348,362,3,360,368,373,2,17,D2D_RA,
3271,3,368,368,1,376,376,381,1,8,D2D_RA,
3272,2,672,682,2,680,689,694,2,5,D2D_RA,
3273,8,583,595,3,593,603,608,2,22,D2D_RA,
3274,2,585,595,2,593,603,608,2,6,D2D_RA,
3275,12,457,457,1,466,466,471,1,34,D2D_RA,
3276,3,473,483,2,481,493,498,2,9,D2D_RA,
3277,11,456,456,1,464,464,469,1,32,D2D_RA,
3278,4,332,336,2,344,344,349,1,10,D2D_RA,
3279,2,421,425,2,433,433,438,1,6,D2D_RA,
3280,11,554,562,2,560,570,575,2,32,D2D_RA,
3281,9,492,496,2,504,504,509,1,25,D2D_RA,
3282,3,315,315,1,325,325,330,1,7,D2D_RA,
3283,14,667,667,1,673,673,678,1,42,D2D_RA,
3284,11,430,448,4,442,457,462,2,31,D2D_RA,
3285,2,725,746,4,736,752,757,3,6,D2D_RA,
3286,4,631,635,2,642,642,647,1,12,D2D_RA,
3287,10,558,562,2,568,568,573,1,30,D2D_RA,
3288,9,464,464,1,472,472,477,1,26,D2D_RA,
3289,10,325,329,2,336,336,341,1,30,D2D_RA,
3290,1,356,360,2,369,369,374,1,1,D2D_RA,
3291,6,531,531,1,541,541,546,1,16,D2D_RA,
3292,14,619,619,1,626,626,631,1,41,D2D_RA,
3293,9,485,489,2,497,497,502,1,26,D2D_RA,
3294,13,310,314,2,321,321,326,1,39,D2D_RA,
3295,1,206,210,2,217,217,222,1,2,D2D_RA,
3296,16,529,529,1,536,536,541,1,47,D2D_RA,
3297,2,575,579,2,590,590,595,1,5,D2D_RA,
3298,6,626,634,2,632,642,647,2,17,D2D_RA,
3299,4,489,489,1,496,496,501,1,11,D2D_RA,
3300,15,152,152,1,160,160,165,1,43,D2D_RA,
3301,1,166,170,2,178,178,183,1,1,D2D_RA,
3302,13,383,387,2,396,396,401,1,39,D2D_RA,
3303,7,491,491,1,499,499,504,1,20,D2D_RA,
3304,3,567,571,2,579,579,584,1,8,D2D_RA,
3305,1,305,305,1,315,315,320,1,1,D2D_RA,
3306,2,270,274,2,283,283,288,1,4,D2D_RA,
3307,14,83,83,1,88,88,93,1,42,D2D_RA,
3308,7,49,49,1,56,56,61,1,19,D2D_RA,
3309,1,394,394,1,403,403,408,1,1,D2D_RA,
3310,11,631,642,3,640,649,654,2,33,D2D_RA,
3311,10,538,538,1,545,545,550,1,30,D2D_RA,
3312,3,672,672,1,680,680,685,1,8,D2D_RA,
3313,10,288,288,1,296,296,301,1,28,D2D_RA,
3314,4,477,481,2,489,489,494,1,11,D2D_RA,
3315,2,93,97,2,105,105,110,1,4,D2D_RA,
3316,9,218,218,1,224,224,229,1,27,D2D_RA,
3317,2,611,611,1,618,618,623,1,6,D2D_RA,
3318,2,791,795,2,800,800,805,1,6,D2D_RA,
3319,1,226,226,1,234,234,239,1,3,D2D_RA,
3320,13,616,616,1,624,624,629,1,39,D2D_RA,
3321,1,475,475,1,483,483,488,1,3,D2D_RA,
3322,1,255,259,2,267,267,272,1,2,D2D_RA,
3323,13,577,587,2,585,595,600,2,38,D2D_RA,
3324,1,417,417,1,426,426,431,1,2,D2D_RA,
3325,3,321,331,2,329,340,345,2,7,D2D_RA,
3326,14,209,209,1,216,216,221,1,41,D2D_RA,
3327,14,242,242,1,248,248,253,1,42,D2D_RA,
3328,2,151,155,2,161,161,166,1,6,D2D_RA,
3329,13,638,642,2,648,648,653,1,39,D2D_RA,
3330,6,46,50,2,56,56,61,1,16,D2D_RA,
3331,1,452,466,3,464,476,481,2,3,D2D_RA,
3332,2,807,811,2,816,816,821,1,6,D2D_RA,
3333,12,54,58,2,64,64,69,1,34,D2D_RA,
3334,7,499,512,3,506,520,525,2,21,D2D_RA,
3335,3,549,553,2,563,563,568,1,7,D2D_RA,
3336,10,612,616,2,624,624,629,1,29,D2D_RA,
3337,5,252,266,3,264,273,278,2,13,D2D_RA,
3338,14,333,347,3,345,355,360,2,41,D2D_RA,
3339,11,570,570,1,577,577,582,1,33,D2D_RA,
3340,9,369,379,2,377,385,390,2,26,D2D_RA,
3341,15,361,371,2,369,379,384,2,45,D2D_RA,
3342,2,276,280,2,288,288,293,1,4,D2D_RA,
3343,1,476,480,2,488,488,493,1,3,D2D_RA,
3344,11,424,434,2,432,442,447,2,33,D2D_RA,
3345,15,413,417,2,425,425,430,1,44,D2D_RA,
3346,12,485,489,2,497,497,502,1,34,D2D_RA,
3347,2,277,281,2,289,289,294,1,6,D2D_RA,
3348,14,442,442,1,450,450,455,1,41,D2D_RA,
3349,2,272,282,2,280,292,297,2,4,D2D_RA,
3350,4,528,538,2,536,545,550,2,12,D2D_RA,
3351,1,363,363,1,372,372,377,1,3,D2D_RA,
3352,3,397,401,2,411,411,416,1,8,D2D_RA,
3353,4,522,522,1,530,530,535,1,12,D2D_RA,
3354,1,591,595,2,604,604,609,1,3,D2D_RA,
3355,2,213,217,2,225,225,230,1,6,D2D_RA,
3356,13,390,394,2,402,402,407,1,39,D2D_RA,
3357,11,569,569,1,577,577,582,1,31,D2D_RA,
3358,11,427,427,1,435,435,440,1,31,D2D_RA,
3359,4,522,522,1,531,531,536,1,10,D2D_RA,
3360,12,321,321,1,329,329,334,1,34,D2D_RA,
3361,10,565,579,3,577,585,590,2,29,D2D_RA,
3362,6,298,307,2,305,314,319,2,18,D2D_RA,
3363,3,330,330,1,339,339,344,1,8,D2D_RA,
3364,15,351,355,2,363,363,368,1,45,D2D_RA,
3365,1,826,826,1,833,833,838,1,1,D2D_RA,
3366,15,454,458,2,466,466,471,1,44,D2D_RA,
3367,2,353,353,1,362,362,367,1,6,D2D_RA,
3368,8,121,121,1,128,128,133,1,24,D2D_RA,
3369,2,609,632,4,617,640,645,3,5,D2D_RA,
3370,4,801,801,1,808,808,813,1,10,D2D_RA,
3371,13,347,360,3,354,368,373,2,38,D2D_RA,
3372,11,81,81,1,88,88,93,1,31,D2D_RA,
3373,3,419,419,1,429,429,434,1,8,D2D_RA,
3374,5,428,432,2,440,440,445,1,13,D2D_RA,
3375,3,391,395,2,405,405,410,1,7,D2D_RA,
3376,13,201,227,4,208,233,238,4,38,D2D_RA,
3377,5,338,338,1,346,346,351,1,13,D2D_RA,
3378,8,578,578,1,585,585,590,1,23,D2D_RA,
3379,16,471,475,2,484,484,489,1,47,D2D_RA,
3380,6,491,491,1,498,498,503,1,17,D2D_RA,
3381,9,592,602,2,600,609,614,2,26,D2D_RA,
3382,5,594,603,2,601,611,616,2,15,D2D_RA,
3383,16,375,379,2,389,389,394,1,46,D2D_RA,
3384,3,460,474,3,472,482,487,2,9,D2D_RA,
3385,4,226,226,1,233,233,238,1,10,D2D_RA,
3386,8,342,346,2,353,353,358,1,23,D2D_RA,
3387,4,382,386,2,395,395,400,1,11,D2D_RA,
3388,7,244,248,2,256,256,261,1,19,D2D_RA,
3389,14,394,394,1,404,404,409,1,40,D2D_RA,
3390,10,642,642,1,649,649,654,1,28,D2D_RA,
3391,14,301,315,3,313,322,327,2,41,D2D_RA,
3392,6,297,338,6,304,347,352,5,16,D2D_RA,
3393,10,509,513,2,522,522,527,1,29,D2D_RA,
3394,15,329,329,1,337,337,342,1,43,D2D_RA,
3395,1,287,291,2,301,301,306,1,1,D2D_RA,
3396,16,308,312,2,321,321,326,1,47,D2D_RA,
3397,6,118,122,2,128,128,133,1,17,D2D_RA,
3398,1,256,256,1,264,264,269,1,2,D2D_RA,
3399,2,494,498,2,509,509,514,1,5,D2D_RA,
3400,16,562,571,2,569,579,584,2,46,D2D_RA,
3401,5,165,169,2,176,176,181,1,14,D2D_RA,
3402,3,432,442,2,440,451,456,2,9,D2D_RA,
3403,8,517,521,2,530,530,535,1,22,D2D_RA,
3404,3,466,466,1,474,474,479,1,9,D2D_RA,
3405,8,388,392,2,400,400,405,1,23,D2D_RA,
3406,3,377,377,1,385,385,390,1,9,D2D_RA,
3407,6,824,824,1,832,832,837,1,16,D2D_RA,
3408,5,547,547,1,556,556,561,1,13,D2D_RA,
3409,11,277,281,2,289,289,294,1,31,D2D_RA,
3410,2,150,154,2,161,161,166,1,5,D2D_RA,
3411,4,564,568,2,576,576,581,1,11,D2D_RA,
3412,3,570,570,1,578,578,583,1,7,D2D_RA,
3413,12,668,672,2,680,680,685,1,34,D2D_RA,
3414,7,451,451,1,459,459,464,1,20,D2D_RA,
3415,8,479,507,5,491,515,520,3,23,D2D_RA,
3416,10,670,674,2,681,681,686,1,28,D2D_RA,
3417,5,798,802,2,808,808,813,1,13,D2D_RA,
3418,13,346,355,2,353,364,369,2,38,D2D_RA,
3419,16,684,688,2,696,696,701,1,46,D2D_RA,
3420,14,499,499,1,507,507,512,1,41,D2D_RA,
3421,5,254,258,2,266,266,271,1,15,D2D_RA,
3422,3,189,203,3,201,211,216,2,8,D2D_RA,
3423,16,641,641,1,648,648,653,1,47,D2D_RA,
3424,5,275,275,1,282,282,287,1,14,D2D_RA,
3425,4,309,313,2,320,320,325,1,12,D2D_RA,
3426,1,365,369,2,379,379,384,1,1,D2D_RA,
3427,9,250,250,1,258,258,263,1,26,D2D_RA,
3428,11,345,345,1,352,352,357,1,33,D2D_RA,
3429,2,476,491,3,489,500,505,2,4,D2D_RA,
3430,1,70,74,2,80,80,85,1,3,D2D_RA,
3431,16,302,306,2,313,313,318,1,47,D2D_RA,
3432,4,770,770,1,776,776,781,1,10,D2D_RA,
3433,1,251,251,1,260,260,265,1,1,D2D_RA,
3434,5,564,568,2,577,577,582,1,13,D2D_RA,
3435,12,309,313,2,320,320,325,1,35,D2D_RA,
3436,11,359,363,2,369,369,374,1,33,D2D_RA,
3437,14,326,330,2,338,338,343,1,40,D2D_RA,
3438,2,137,137,1,144,144,149,1,6,D2D_RA,
3439,16,446,450,2,458,458,463,1,47,D2D_RA,
3440,2,769,769,1,777,777,782,1,5,D2D_RA,
3441,1,179,179,1,187,187,192,1,3,D2D_RA,
3442,15,631,635,2,642,642,647,1,43,D2D_RA,
3443,7,592,611,3,600,618,623,3,19,D2D_RA,
3444,3,594,603,2,601,613,618,2,8,D2D_RA,
3445,6,286,290,2,299,299,304,1,16,D2D_RA,
3446,3,536,536,1,545,545,550,1,7,D2D_RA,
3447,10,691,691,1,697,697,702,1,28,D2D_RA,
3448,3,471,475,2,484,484,489,1,8,D2D_RA,
3449,10,591,595,2,603,603,608,1,30,D2D_RA,
3450,8,678,690,3,688,697,702,2,22,D2D_RA,
3451,3,338,338,1,346,346,351,1,7,D2D_RA,
3452,13,376,376,1,384,384,389,1,37,D2D_RA,
3453,2,349,353,2,363,363,368,1,4,D2D_RA,
3454,9,442,442,1,450,450,455,1,25,D2D_RA,
3455,7,179,187,2,185,193,198,2,21,D2D_RA,
3456,2,783,787,2,793,793,798,1,4,D2D_RA,
3457,6,556,560,2,568,568,573,1,17,D2D_RA,
3458,3,254,258,2,266,266,271,1,9,D2D_RA,
3459,3,405,409,2,419,419,424,1,8,D2D_RA,
3460,1,514,514,1,524,524,529,1,3,D2D_RA,
3461,8,551,555,2,562,562,567,1,22,D2D_RA,
3462,8,170,178,2,176,185,190,2,22,D2D_RA,
3463,12,353,353,1,360,360,365,1,36,D2D_RA,
3464,3,180,184,2,192,192,197,1,9,D2D_RA,
3465,4,787,787,1,793,793,798,1,11,D2D_RA,
3466,16,152,152,1,160,160,165,1,48,D2D_RA,
3467,5,174,202,5,184,209,214,4,15,D2D_RA,
3468,1,191,195,2,203,203,208,1,3,D2D_RA,
3469,3,552,552,1,561,561,566,1,8,D2D_RA,
3470,6,146,146,1,153,153,158,1,16,D2D_RA,
3471,8,670,674,2,681,681,686,1,23,D2D_RA,
3472,10,618,627,2,625,634,639,2,28,D2D_RA,
3473,2,349,353,2,363,363,368,1,5,D2D_RA,
3474,15,258,267,2,265,274,279,2,43,D2D_RA,
3475,9,335,339,2,347,347,352,1,26,D2D_RA,
3476,15,208,218,2,216,225,230,2,45,D2D_RA,
3477,4,154,154,1,160,160,165,1,10,D2D_RA,
3478,14,450,450,1,458,458,463,1,42,D2D_RA,
3479,15,542,546,2,554,554,559,1,45,D2D_RA,
3480,2,344,344,1,352,352,357,1,5,D2D_RA,
3481,3,510,514,2,525,525,530,1,8,D2D_RA,
3482,14,478,482,2,489,489,494,1,42,D2D_RA,
3483,1,647,651,2,660,660,665,1,2,D2D_RA,
3484,11,372,376,2,384,384,389,1,31,D2D_RA,
3485,6,617,617,1,624,624,629,1,17,D2D_RA,
3486,14,228,232,2,240,240,245,1,40,D2D_RA,
3487,11,665,674,2,672,681,686,2,32,D2D_RA,
3488,13,619,642,4,626,649,654,3,37,D2D_RA,
3489,11,593,593,1,600,600,605,1,33,D2D_RA,
3490,5,659,659,1,664,664,669,1,15,D2D_RA,
3491,1,768,786,3,776,792,797,3,1,D2D_RA,
3492,10,668,682,3,680,688,693,2,30,D2D_RA,
3493,11,711,715,2,720,720,725,1,33,D2D_RA,
3494,1,644,648,2,656,656,661,1,3,D2D_RA,
3495,12,474,489,3,483,497,502,2,35,D2D_RA,
3496,2,884,888,2,896,896,901,1,4,D2D_RA,
3497,8,583,587,2,594,594,599,1,22,D2D_RA,
3498,3,266,266,1,275,275,280,1,7,D2D_RA,
3499,9,446,472,5,457,480,485,3,27,D2D_RA,
3500,4,784,784,1,792,792,797,1,10,D2D_RA,
3501,11,654,658,2,665,665,670,1,32,D2D_RA,
3502,3,457,467,2,465,477,482,2,8,D2D_RA,
3503,15,339,352,3,346,360,365,2,43,D2D_RA,
3504,16,677,681,2,688,688,693,1,47,D2D_RA,
3505,11,801,801,1,808,808,813,1,32,D2D_RA,
3506,2,406,410,2,420,420,425,1,4,D2D_RA,
3507,7,376,376,1,384,384,389,1,20,D2D_RA,
3508,11,435,435,1,444,444,449,1,32,D2D_RA,
3509,8,211,211,1,218,218,223,1,23,D2D_RA,
3510,3,618,618,1,627,627,632,1,8,D2D_RA,
3511,4,734,746,3,744,752,757,2,10,D2D_RA,
3512,16,324,328,2,336,336,341,1,47,D2D_RA,
3513,7,236,240,2,248,248,253,1,21,D2D_RA,
3514,13,439,443,2,453,453,458,1,39,D2D_RA,
3515,1,316,331,3,329,339,344,2,3,D2D_RA,
3516,14,216,226,2,224,233,238,2,40,D2D_RA,
3517,15,132,146,3,144,152,157,2,43,D2D_RA,
3518,7,302,306,2,314,314,319,1,21,D2D_RA,
3519,5,644,648,2,656,656,661,1,13,D2D_RA,
3520,1,480,480,1,489,489,494,1,1,D2D_RA,
3521,16,485,498,3,496,506,511,2,46,D2D_RA,
3522,7,290,290,1,297,297,302,1,19,D2D_RA,
3523,11,124,128,2,136,136,141,1,31,D2D_RA,
3524,12,210,218,2,216,225,230,2,34,D2D_RA,
3525,15,260,298,6,272,304,309,4,45,D2D_RA,
3526,5,399,403,2,410,410,415,1,14,D2D_RA,
3527,5,240,250,2,248,258,263,2,14,D2D_RA,
3528,16,246,250,2,258,258,263,1,47,D2D_RA,
3529,6,393,393,1,401,401,406,1,16,D2D_RA,
3530,3,440,440,1,448,448,453,1,8,D2D_RA,
3531,3,517,521,2,528,528,533,1,9,D2D_RA,
3532,15,570,570,1,577,577,582,1,43,D2D_RA,
3533,2,347,363,5,373,373,378,1,6,D2D_RA,
3534,9,304,304,1,312,312,317,1,25,D2D_RA,
3535,13,479,497,4,491,505,510,2,39,D2D_RA,
3536,10,276,280,2,288,288,293,1,28,D2D_RA,
3537,1,378,378,1,388,388,393,1,1,D2D_RA,
3538,3,510,514,2,525,525,530,1,9,D2D_RA,
3539,1,497,512,3,506,521,526,2,1,D2D_RA,
3540,8,388,392,2,400,400,405,1,24,D2D_RA,
3541,6,507,507,1,515,515,520,1,16,D2D_RA,
3542,15,618,618,1,624,624,629,1,45,D2D_RA,
3543,13,851,851,1,856,856,861,1,38,D2D_RA,
3544,9,239,243,2,251,251,256,1,25,D2D_RA,
3545,14,319,323,2,331,331,336,1,41,D2D_RA,
3546,15,301,305,2,312,312,317,1,45,D2D_RA,
3547,16,565,569,2,577,577,582,1,47,D2D_RA,
3548,3,449,449,1,459,459,464,1,7,D2D_RA,
3549,1,583,587,2,597,597,602,1,2,D2D_RA,
3550,15,588,592,2,600,600,605,1,43,D2D_RA,
3551,3,143,147,2,155,155,160,1,8,D2D_RA,
3552,2,466,466,1,475,475,480,1,6,D2D_RA,
3553,2,666,675,2,673,682,687,2,6,D2D_RA,
3554,1,381,385,2,393,393,398,1,1,D2D_RA,
3555,2,414,418,2,426,426,431,1,4,D2D_RA,
3556,13,692,696,2,704,704,709,1,37,D2D_RA,
3557,1,824,824,1,832,832,837,1,1,D2D_RA,
3558,7,332,336,2,345,345,350,1,19,D2D_RA,
3559,7,504,514,2,512,522,527,2,20,D2D_RA,
3560,16,419,419,1,427,427,432,1,47,D2D_RA,
3561,2,283,283,1,293,293,298,1,5,D2D_RA,
3562,1,675,675,1,683,683,688,1,2,D2D_RA,
3563,2,727,731,2,737,737,742,1,6,D2D_RA,
3564,9,536,546,2,544,554,559,2,27,D2D_RA,
3565,3,300,304,2,312,312,317,1,7,D2D_RA,
3566,4,302,306,2,313,313,318,1,12,D2D_RA,
3567,15,146,146,1,152,152,157,1,44,D2D_RA,
3568,5,326,330,2,337,337,342,1,13,D2D_RA,
3569,1,456,456,1,465,465,470,1,1,D2D_RA,
3570,13,299,299,1,307,307,312,1,38,D2D_RA,
3571,16,240,240,1,248,248,253,1,47,D2D_RA,
3572,2,512,512,1,521,521,526,1,5,D2D_RA,
3573,6,408,408,1,416,416,421,1,17,D2D_RA,
3574,15,337,337,1,345,345,350,1,44,D2D_RA,
3575,10,561,561,1,568,568,573,1,29,D2D_RA,
3576,2,175,179,2,187,187,192,1,6,D2D_RA,
3577,13,508,512,2,520,520,525,1,38,D2D_RA,
3578,4,628,632,2,640,640,645,1,12,D2D_RA,
3579,8,155,155,1,161,161,166,1,22,D2D_RA,
3580,7,264,264,1,272,272,277,1,19,D2D_RA,
3581,5,426,426,1,435,435,440,1,14,D2D_RA,
3582,1,246,250,2,259,259,264,1,1,D2D_RA,
3583,7,697,706,2,704,713,718,2,19,D2D_RA,
3584,1,453,457,2,467,467,472,1,2,D2D_RA,
3585,10,593,593,1,601,601,606,1,28,D2D_RA,
3586,8,227,227,1,233,233,238,1,24,D2D_RA,
3587,5,515,515,1,521,521,526,1,15,D2D_RA,
3588,9,396,400,2,408,408,413,1,26,D2D_RA,
3589,15,350,368,4,362,376,381,2,45,D2D_RA,
3590,16,414,418,2,425,425,430,1,47,D2D_RA,
3591,6,320,330,2,328,337,342,2,18,D2D_RA,
3592,13,381,400,4,394,408,413,2,38,D2D_RA,
3593,3,752,752,1,760,760,765,1,7,D2D_RA,
3594,5,488,498,2,496,506,511,2,15,D2D_RA,
3595,12,327,331,2,341,341,346,1,34,D2D_RA,
3596,4,444,458,3,456,465,470,2,11,D2D_RA,
3597,2,292,306,3,304,316,321,2,5,D2D_RA,
3598,8,271,275,2,283,283,288,1,24,D2D_RA,
3599,15,371,410,6,380,419,424,4,44,D2D_RA,
3600,2,288,288,1,296,296,301,1,6,D2D_RA,
3601,9,673,673,1,681,681,686,1,26,D2D_RA,
3602,15,246,250,2,257,257,262,1,43,D2D_RA,
3603,14,427,427,1,434,434,439,1,42,D2D_RA,
3604,15,488,488,1,496,496,501,1,45,D2D_RA,
3605,14,568,568,1,576,576,581,1,40,D2D_RA,
3606,2,450,450,1,459,459,464,1,4,D2D_RA,
3607,14,506,506,1,515,515,520,1,41,D2D_RA,
3608,4,540,555,3,553,562,567,2,10,D2D_RA,
3609,2,347,363,5,374,374,379,1,4,D2D_RA,
3610,10,684,688,2,696,696,701,1,28,D2D_RA,
3611,10,350,354,2,362,362,367,1,29,D2D_RA,
3612,2,102,106,2,112,112,117,1,5,D2D_RA,
3613,3,150,154,2,161,161,166,1,9,D2D_RA,
3614,8,286,290,2,298,298,303,1,23,D2D_RA,
3615,4,454,458,2,465,465,470,1,12,D2D_RA,
3616,9,612,616,2,624,624,629,1,26,D2D_RA,
3617,1,157,170,3,168,178,183,2,2,D2D_RA,
3618,14,469,473,2,480,480,485,1,41,D2D_RA,
3619,16,409,409,1,416,416,421,1,47,D2D_RA,
3620,2,322,322,1,330,330,335,1,6,D2D_RA,
3621,9,572,595,4,584,601,606,3,27,D2D_RA,
3622,16,408,408,1,416,416,421,1,46,D2D_RA,
3623,5,524,528,2,536,536,541,1,13,D2D_RA,
3624,9,625,643,3,632,649,654,3,25,D2D_RA,
3625,3,768,768,1,776,776,781,1,7,D2D_RA,
3626,11,443,443,1,454,454,459,1,32,D2D_RA,
3627,2,287,291,2,302,302,307,1,4,D2D_RA,
3628,1,417,417,1,426,426,431,1,3,D2D_RA,
3629,4,387,387,1,397,397,402,1,10,D2D_RA,
3630,12,292,306,3,304,314,319,2,35,D2D_RA,
3631,8,739,739,1,744,744,749,1,24,D2D_RA,
3632,14,445,449,2,457,457,462,1,40,D2D_RA,
3633,5,351,355,2,364,364,369,1,14,D2D_RA,
